1.346661725971483570e+01,4.725261125972512133e+01
1.356015110565633286e+01,8.517650015970922084e+01
1.365433460103599117e+01,5.146293479884317890e+01
1.374917225806419729e+01,8.514757137021575772e+01
1.384466862029140444e+01,8.665760644558521619e+01
1.394082826282577869e+01,6.103710807290489981e+01
1.403765579255240326e+01,1.032889086242797987e+02
1.413515584835395700e+01,8.160297522463464759e+01
1.423333310133300067e+01,6.973133474339415727e+01
1.433219225503573924e+01,7.545816512213247051e+01
1.443173804567736163e+01,1.057857799253313402e+02
1.453197524236896143e+01,8.209996001723769155e+01
1.463290864734598529e+01,6.282937221269177996e+01
1.473454309619835101e+01,4.730045145919491034e+01
1.483688345810208276e+01,1.016653155209904895e+02
1.493993463605257688e+01,7.361496145888486353e+01
1.504370156709953399e+01,8.176920953214508359e+01
1.514818922258345779e+01,5.953654667275070267e+01
1.525340260837383788e+01,6.350176473039695679e+01
1.535934676510897745e+01,7.636466476639995449e+01
1.546602676843745705e+01,7.501402812803954134e+01
1.557344772926134269e+01,7.760869043765713116e+01
1.568161479398101932e+01,8.279721039505018609e+01
1.579053314474175806e+01,9.716022193842614740e+01
1.590020799968195497e+01,1.036901397811418377e+02
1.601064461318317811e+01,1.025348598467714538e+02
1.612184827612185600e+01,6.414155170265397032e+01
1.623382431612278154e+01,8.225041296567759730e+01
1.634657809781434068e+01,8.228557752531835945e+01
1.646011502308550689e+01,8.353624426130225800e+01
1.657444053134467410e+01,6.357440878554902497e+01
1.668956009978024824e+01,9.949386022514030969e+01
1.680547924362300449e+01,7.971548612383971033e+01
1.692220351641037368e+01,9.033126224077000188e+01
1.703973851025248010e+01,7.370892262252382920e+01
1.715808985610004811e+01,8.276772643255503681e+01
1.727726322401419168e+01,8.749510370509645441e+01
1.739726432343801577e+01,7.932727823970850523e+01
1.751809890347021081e+01,9.259809063853165867e+01
1.763977275314044491e+01,9.008404588925819212e+01
1.776229170168671700e+01,9.328310495293999338e+01
1.788566161883461803e+01,1.091366012239599428e+02
1.800988841507856719e+01,1.270603718189142910e+02
1.813497804196495267e+01,1.079379692202696504e+02
1.826093649237727945e+01,8.447671726565073413e+01
1.838776980082327839e+01,8.784300923598483735e+01
1.851548404372397272e+01,9.209184465776148443e+01
1.864408533970486204e+01,9.947948215251301463e+01
1.877357984988901407e+01,1.311095310723361536e+02
1.890397377819221347e+01,9.633460921729746929e+01
1.903527337162024935e+01,8.283047048551679836e+01
1.916748492056814968e+01,9.226975327374702829e+01
1.930061475912155800e+01,1.104803101655287065e+02
1.943466926536021333e+01,8.212493534380708127e+01
1.956965486166345514e+01,8.714794131756396212e+01
1.970557801501799489e+01,9.807347215260639928e+01
1.984244523732769139e+01,9.378315905049930734e+01
1.998026308572550747e+01,6.825109713960412705e+01
2.011903816288771196e+01,7.619703317530181153e+01
2.025877711735017073e+01,7.471053318906753304e+01
2.039948664382686516e+01,6.743223228382153422e+01
2.054117348353064187e+01,1.048212867246082993e+02
2.068384442449617922e+01,7.889808118055989894e+01
2.082750630190515295e+01,1.012087441033775690e+02
2.097216599841376450e+01,1.198089416022436211e+02
2.111783044448244340e+01,8.986837368575140772e+01
2.126450661870785552e+01,9.643738173120092938e+01
2.141220154815729515e+01,1.096863021343520188e+02
2.156092230870529391e+01,7.916343056581030169e+01
2.171067602537264918e+01,1.371348302946181548e+02
2.186146987266775810e+01,9.286532235355480225e+01
2.201331107493031425e+01,1.177913495806282924e+02
2.216620690667747340e+01,9.820905402622406655e+01
2.232016469295234629e+01,9.983625798584475319e+01
2.247519180967487529e+01,9.389663165722461713e+01
2.263129568399529745e+01,1.321796736646593899e+02
2.278848379464990259e+01,1.011300527365139459e+02
2.294676367231935998e+01,1.001957895878425973e+02
2.310614289998949644e+01,9.750010193060690256e+01
2.326662911331458972e+01,1.054271131883009218e+02
2.342823000098315589e+01,1.080617249234831974e+02
2.359095330508635158e+01,9.930919928471332980e+01
2.375480682148887013e+01,1.141491545416573956e+02
2.391979840020239578e+01,1.029137585648695676e+02
2.408593594576174723e+01,1.158711831565156274e+02
2.425322741760352940e+01,1.343552587982621276e+02
2.442168083044748172e+01,1.186845475856648022e+02
2.459130425468045189e+01,1.046392071249884879e+02
2.476210581674299860e+01,1.089890097504578392e+02
2.493409369951879029e+01,1.096092967746811553e+02
2.510727614272659736e+01,1.109228243650016879e+02
2.528166144331500576e+01,1.049501495185511573e+02
2.545725795585999762e+01,1.052212619163920380e+02
2.563407409296515027e+01,1.021023131724500814e+02
2.581211832566469155e+01,1.302726859272757167e+02
2.599139918382932990e+01,9.658146433270445641e+01
2.617192525657493007e+01,1.367282553861162171e+02
2.635370519267394585e+01,1.353616404755237284e+02
2.653674770096985469e+01,1.219558330344603121e+02
2.672106155079435297e+01,1.330301195751343641e+02
2.690665557238743233e+01,1.095390676317096563e+02
2.709353865732051503e+01,9.932893135577278088e+01
2.728171975892238166e+01,1.050512572574210708e+02
2.747120789270811514e+01,1.515377669734060646e+02
2.766201213681106452e+01,9.703226202883257656e+01
2.785414163241767582e+01,8.879073300399176105e+01
2.804760558420554872e+01,1.022015713333584728e+02
2.824241326078435677e+01,1.326133159971542739e+02
2.843857399513987261e+01,1.183438835545429555e+02
2.863609718508115876e+01,1.256813228487445286e+02
2.883499229369077455e+01,9.998472936801829292e+01
2.903526884977813793e+01,1.222451485041162016e+02
2.923693644833605632e+01,1.211600504811976435e+02
2.944000475100035175e+01,1.203395890643651711e+02
2.964448348651283283e+01,1.279000265413791055e+02
2.985038245118731126e+01,1.070857297100147889e+02
3.005771150937897573e+01,1.072233498698302014e+02
3.026648059395692059e+01,1.232815294155309402e+02
3.047669970678009577e+01,1.128285022450865966e+02
3.068837891917642224e+01,1.128694202017564123e+02
3.090152837242533224e+01,1.156791293245507575e+02
3.111615827824361347e+01,1.166243194520393445e+02
3.133227891927459652e+01,1.405097479616713372e+02
3.154990064958087004e+01,1.234302916397097221e+02
3.176903389514027864e+01,1.332927598922412926e+02
3.198968915434537763e+01,1.199503274824041625e+02
3.221187699850649722e+01,1.459848752686924911e+02
3.243560807235811438e+01,1.337480316241709204e+02
3.266089309456887690e+01,1.511069459955051002e+02
3.288774285825510191e+01,1.104803722667083719e+02
3.311616823149786626e+01,1.400952081129326245e+02
3.334618015786364253e+01,1.601213205355717264e+02
3.357778965692868667e+01,1.193386608227646235e+02
3.381100782480685041e+01,1.484655166453697461e+02
3.404584583468129466e+01,1.385173136401833176e+02
3.428231493733970581e+01,1.193876634025552903e+02
3.452042646171334184e+01,1.254905148708540281e+02
3.476019181541977332e+01,1.347885923274499191e+02
3.500162248530943288e+01,1.208038636412959193e+02
3.524473003801585946e+01,1.059394777042185183e+02
3.548952612050994304e+01,1.264505430208971859e+02
3.573602246065788535e+01,1.511959385372286135e+02
3.598423086778296920e+01,1.453484360061093810e+02
3.623416323323149868e+01,1.565700580243676256e+02
3.648583153094236309e+01,1.604561601888549092e+02
3.673924781802074335e+01,1.323954904290143020e+02
3.699442423531575486e+01,1.464165846628495444e+02
3.725137300800211193e+01,1.602478599741602636e+02
3.751010644616574297e+01,1.180849385454249472e+02
3.777063694539368299e+01,9.618935426486117990e+01
3.803297698736778187e+01,1.302972135184481601e+02
3.829713914046281076e+01,1.222399823027893149e+02
3.856313606034854047e+01,1.551080323191645789e+02
3.883098049059604762e+01,1.396841526565240770e+02
3.910068526328828398e+01,1.398617568885076707e+02
3.937226329963480964e+01,1.542900967909856718e+02
3.964572761059081074e+01,1.346994169834474349e+02
3.992109129748053675e+01,1.565720126470094442e+02
4.019836755262480921e+01,1.280787054216096976e+02
4.047756965997321998e+01,1.359450368749782001e+02
4.075871099574044365e+01,1.443143019201251320e+02
4.104180502904709016e+01,1.455276599945946145e+02
4.132686532256501266e+01,1.362035032166578787e+02
4.161390553316707042e+01,1.337890482036898163e+02
4.190293941258141075e+01,1.482690198624962932e+02
4.219398080805026297e+01,1.411421963238074966e+02
4.248704366299342894e+01,1.715923685863353398e+02
4.278214201767617197e+01,1.529614201595984753e+02
4.307929000988199419e+01,1.302514386157114359e+02
4.337850187558989035e+01,1.450021307577365235e+02
4.367979194965636225e+01,1.668746455547787377e+02
4.398317466650223651e+01,1.497017921749418292e+02
4.428866456080417180e+01,1.510348839960180953e+02
4.459627626819093393e+01,1.637160197014010521e+02
4.490602452594471572e+01,1.510283224425644732e+02
4.521792417370701855e+01,1.403902794895335546e+02
4.553199015418973516e+01,1.253664370194062485e+02
4.584823751389095747e+01,1.649098488797691857e+02
4.616668140381586483e+01,1.373745619951730816e+02
4.648733708020256472e+01,1.636699515722008584e+02
4.681021990525303522e+01,1.586003723741180806e+02
4.713534534786909802e+01,1.917955483236112286e+02
4.746272898439342924e+01,1.298951010596072422e+02
4.779238649935599881e+01,1.532159671122152247e+02
4.812433368622524910e+01,1.213439246052111571e+02
4.845858644816495797e+01,1.421699552591196607e+02
4.879516079879600454e+01,1.881197431573017695e+02
4.913407286296362031e+01,1.521031291152582128e+02
4.947533887750987702e+01,1.281958079217428690e+02
4.981897519205162439e+01,1.913434464880126029e+02
5.016499826976366450e+01,1.558882476264444108e+02
5.051342468816766029e+01,1.551068590960598499e+02
5.086427113992614579e+01,1.605366879913990488e+02
5.121755443364241245e+01,1.651025379678688410e+02
5.157329149466571039e+01,1.452285179099727657e+02
5.193149936590211979e+01,1.416309688515094365e+02
5.229219520863108528e+01,1.911673452161183491e+02
5.265539630332755650e+01,1.779533378682180853e+02
5.302112005048991961e+01,1.668421896491155394e+02
5.338938397147352788e+01,1.296168108013176266e+02
5.376020570933031451e+01,1.543010468404328606e+02
5.413360302965381265e+01,1.714910089593650753e+02
5.450959382143049936e+01,1.594338155974693905e+02
5.488819609789671716e+01,1.709166086818345320e+02
5.526942799740167800e+01,1.463562480015093570e+02
5.565330778427645697e+01,1.592917770626226854e+02
5.603985384970906836e+01,1.648436164739497087e+02
5.642908471262539649e+01,1.784492087427609306e+02
5.682101902057664944e+01,1.894133747183326477e+02
5.721567555063251831e+01,1.601642804807182756e+02
5.761307321028092332e+01,1.637357214682317590e+02
5.801323103833378525e+01,1.724677341912575628e+02
5.841616820583912073e+01,1.884435449879105704e+02
5.882190401699956084e+01,1.990483185820901610e+02
5.923045791009713668e+01,1.711642009780819933e+02
5.964184945842463037e+01,1.720337389771541154e+02
6.005609837122311490e+01,1.499171006134833704e+02
6.047322449462649274e+01,1.923117407243160528e+02
6.089324781261196762e+01,1.843176832516104184e+02
6.131618844795774947e+01,1.726419923700240702e+02
6.174206666320692705e+01,1.717396676160037430e+02
6.217090286163826818e+01,1.620593621196155141e+02
6.260271758824374189e+01,1.802000312602391716e+02
6.303753153071278348e+01,1.954694211067076708e+02
6.347536552042333824e+01,1.928826592149252406e+02
6.391624053344005318e+01,1.695678073654046614e+02
6.436017769151898449e+01,1.821006799867354857e+02
6.480719826311971588e+01,1.959310925937287209e+02
6.525732366442416321e+01,1.730508189703002984e+02
6.571057546036270480e+01,1.581082555495706856e+02
6.616697536564721815e+01,1.827911213251554443e+02
6.662654524581152771e+01,1.692174286107840828e+02
6.708930711825877324e+01,1.517981095764900488e+02
6.755528315331642375e+01,1.832848597127942867e+02
6.802449567529842511e+01,1.886748284921271761e+02
6.849696716357446746e+01,1.804471810326500929e+02
6.897272025364731007e+01,1.624679319117519469e+02
6.945177773823695588e+01,1.947481860323960063e+02
6.993416256837275569e+01,2.044196919973463764e+02
7.041989785449288775e+01,1.709466983745874131e+02
7.090900686755159654e+01,1.684337594003379763e+02
7.140151304013399169e+01,1.890998243333888524e+02
7.189743996757884759e+01,1.903296622933072229e+02
7.239681140910876422e+01,1.960453607137860672e+02
7.289965128896874091e+01,1.790665627314422181e+02
7.340598369757212538e+01,1.912876625102970536e+02
7.391583289265484780e+01,1.896948086293011499e+02
7.442922330043758450e+01,1.915933639245844802e+02
7.494617951679597923e+01,1.774601896737371476e+02
7.546672630843890772e+01,1.733375276777520924e+02
7.599088861409516937e+01,1.916279775893518433e+02
7.651869154570825060e+01,1.717126390032737220e+02
7.705016038963920266e+01,1.752363773671495437e+02
7.758532060787835860e+01,2.001169929753823453e+02
7.812419783926502248e+01,1.731659929901520343e+02
7.866681790071581304e+01,2.077964940957937472e+02
7.921320678846157648e+01,1.966716742379910272e+02
7.976339067929276894e+01,1.897749856168707367e+02
8.031739593181350756e+01,2.295068541807651741e+02
8.087524908770457444e+01,1.778531240304285745e+02
8.143697687299470545e+01,1.906985864995805287e+02
8.200260619934130091e+01,1.580730001497928754e+02
8.257216416531953485e+01,1.763759072014129003e+02
8.314567805772064446e+01,2.148453971796191979e+02
8.372317535285924350e+01,1.812545876486521763e+02
8.430468371788971638e+01,1.931330452419272490e+02
8.489023101213149403e+01,1.916348943905260569e+02
8.547984528840413532e+01,1.982616296096895496e+02
8.607355479437089230e+01,1.922854088810829865e+02
8.667138797389233673e+01,1.888617345066122937e+02
8.727337346838892529e+01,1.912035027551272890e+02
8.787954011821319966e+01,1.507488529490305496e+02
8.848991696403146534e+01,2.034329457772675198e+02
8.910453324821513377e+01,1.868808634123905676e+02
8.972341841624169945e+01,1.823753398002594395e+02
9.034660211810529518e+01,2.099273236203030137e+02
9.097411420973743645e+01,1.839733337814438983e+02
9.160598475443708821e+01,1.900866247095895005e+02
9.224224402431123337e+01,2.024160284869009274e+02
9.288292250172499109e+01,1.941255486140867390e+02
9.352805088076205209e+01,2.233140031503524483e+02
9.417766006869518947e+01,2.038179422521030233e+02
9.483178118746701557e+01,2.129251429463207330e+02
9.549044557518082854e+01,1.940083952244923466e+02
9.615368478760228754e+01,1.801389547512196145e+02
9.682153059967086506e+01,2.180058654751689460e+02
9.749401500702241208e+01,1.681801413715626552e+02
9.817117022752194089e+01,2.095623521124756792e+02
9.885302870280706600e+01,2.145810716999640420e+02
9.953962309984233059e+01,1.949691376698575596e+02
1.002309863124842337e+02,2.095885154471067153e+02
1.009271514630571858e+02,2.052702145002327256e+02
1.016281519039398518e+02,1.944308508594261014e+02
1.023340212191642280e+02,2.058229715451447532e+02
1.030447932260230459e+02,1.969356449875093631e+02
1.037605019766911738e+02,1.883083425835023945e+02
1.044811817598563835e+02,1.860467154199914717e+02
1.052068671023622812e+02,1.916604576415967642e+02
1.059375927708624801e+02,2.033475637167985326e+02
1.066733937734857136e+02,2.249685770641093256e+02
1.074143053615142094e+02,1.887752824847246416e+02
1.081603630310709434e+02,1.758886640585526493e+02
1.089116025248219017e+02,2.153512342875776824e+02
1.096680598336868542e+02,2.043974953240042396e+02
1.104297711985648505e+02,2.139563769634700350e+02
1.111967731120698915e+02,2.376092839910904218e+02
1.119691023202793900e+02,1.804542174862576189e+02
1.127467958244947255e+02,2.199585249557687234e+02
1.135298908830133371e+02,2.029683382578734836e+02
1.143184250129150286e+02,2.058867479093953250e+02
1.151124359918575948e+02,1.955055939536681251e+02
1.159119618598885779e+02,1.774349297369919896e+02
1.167170409212659479e+02,2.046774039713811817e+02
1.175277117462945142e+02,1.979748461767212291e+02
1.183440131731732237e+02,2.134958194274155403e+02
1.191659843098558724e+02,2.253316333479401123e+02
1.199936645359249638e+02,2.017346863362319880e+02
1.208270935044775882e+02,2.183481163784594514e+02
1.216663111440266363e+02,2.128269529063425409e+02
1.225113576604119032e+02,1.792447091603045806e+02
1.233622735387276776e+02,2.132260784547770527e+02
1.242190995452617415e+02,2.163488504057627608e+02
1.250818767294485383e+02,2.051321944214480482e+02
1.259506464258357710e+02,2.174678852471014352e+02
1.268254502560647410e+02,2.393420593694017100e+02
1.277063301308644725e+02,1.967442983027394803e+02
1.285933282520589671e+02,1.894577130751071081e+02
1.294864871145904885e+02,1.992551464397489553e+02
1.303858495085535765e+02,1.822526864152163455e+02
1.312914585212465397e+02,2.063001210372726746e+02
1.322033575392350144e+02,2.257309180558606556e+02
1.331215902504307564e+02,2.241440143883123426e+02
1.340462006461847864e+02,2.005039829389614283e+02
1.349772330233941773e+02,2.007493154989794562e+02
1.359147319866259522e+02,1.900989546202046085e+02
1.368587424502517820e+02,2.072010367427269841e+02
1.378093096406021232e+02,2.073793422646116085e+02
1.387664790981308442e+02,2.156204042674355605e+02
1.397302966795984673e+02,2.182709485967006060e+02
1.407008085602685128e+02,2.197686700046702697e+02
1.416780612361197029e+02,2.203552477460937951e+02
1.426621015260738261e+02,2.283859740279386017e+02
1.436529765742379823e+02,2.061710032391996776e+02
1.446507338521647057e+02,2.119454858124251189e+02
1.456554211611242522e+02,2.118720963423315595e+02
1.466670866343968669e+02,2.217114182953424972e+02
1.476857787395766763e+02,2.141402938225060666e+02
1.487115462808953623e+02,2.112775540991605112e+02
1.497444384015595062e+02,2.153479578466346993e+02
1.507845045861051005e+02,2.122351994603492074e+02
1.518317946627685444e+02,2.115393579662274419e+02
1.528863588058729590e+02,2.449742527468620779e+02
1.539482475382337725e+02,2.221475333184922647e+02
1.550175117335770381e+02,1.851240710897655504e+02
1.560942026189783292e+02,2.048106611789764315e+02
1.571783717773162721e+02,2.027669756279983062e+02
1.582700711497439841e+02,2.348449294235803109e+02
1.593693530381776213e+02,2.362813426260271967e+02
1.604762701078012697e+02,2.234314066367083456e+02
1.615908753895919006e+02,2.000554783714270286e+02
1.627132222828576289e+02,2.119588140005780588e+02
1.638433645577984805e+02,2.061340707174276758e+02
1.649813563580800349e+02,2.147299202851041002e+02
1.661272522034292933e+02,2.454969994902263579e+02
1.672811069922457250e+02,2.576401946299263841e+02
1.684429760042315252e+02,2.298914356488294857e+02
1.696129149030402345e+02,2.515511800064602994e+02
1.707909797389426956e+02,2.157210011033600949e+02
1.719772269515140408e+02,2.309556838582541047e+02
1.731717133723352902e+02,2.074221219933033922e+02
1.743744962277187085e+02,2.324359935618500685e+02
1.755856331414468912e+02,2.405195436333687269e+02
1.768051821375352972e+02,2.364496923349284998e+02
1.780332016430113811e+02,2.043383651768541540e+02
1.792697504907137329e+02,2.324479313290820812e+02
1.805148879221110008e+02,2.497037991240464976e+02
1.817686735901391444e+02,2.426970804493029448e+02
1.830311675620613130e+02,2.318185546529406622e+02
1.843024303223428149e+02,2.593895986125255604e+02
1.855825227755518938e+02,2.655285563570615750e+02
1.868715062492746881e+02,2.632559229622686416e+02
1.881694424970555701e+02,2.596657645860047410e+02
1.894763937013544819e+02,2.697670616514612902e+02
1.907924224765264967e+02,2.490677818377544384e+02
1.921175918718216167e+02,2.637249938504713782e+02
1.934519653744044376e+02,2.677923445561038420e+02
1.947956069123978580e+02,2.499137886998220779e+02
1.961485808579431307e+02,2.703689306580506582e+02
1.975109520302859778e+02,2.537993413575362069e+02
1.988827856988809799e+02,2.669718923288808128e+02
2.002641475865187317e+02,2.698088426646484095e+02
2.016551038724748537e+02,2.964799841118932591e+02
2.030557211956793822e+02,2.658070762042933097e+02
2.044660666579117674e+02,2.807826386235551581e+02
2.058862078270124130e+02,2.608398978404755439e+02
2.073162127401231203e+02,2.857444487488290292e+02
2.087561499069435627e+02,2.792187979902108736e+02
2.102060883130158402e+02,3.057781401631012272e+02
2.116660974230282761e+02,2.529398210971693004e+02
2.131362471841437696e+02,2.844772884694255595e+02
2.146166080293509708e+02,3.167025536639144434e+02
2.161072508808376540e+02,2.960255083452439067e+02
2.176082471533907778e+02,3.180260510636137496e+02
2.191196687578147362e+02,3.102798829479386313e+02
2.206415881043799061e+02,2.890461819025352952e+02
2.221740781062884764e+02,3.055202674649843289e+02
2.237172121831700622e+02,3.048707809603386636e+02
2.252710642645980386e+02,2.940626826935427971e+02
2.268357087936316248e+02,3.130046635435075473e+02
2.284112207303825528e+02,2.926216718040522551e+02
2.299976755556052410e+02,3.196996162741003218e+02
2.315951492743154461e+02,3.267505892029730035e+02
2.332037184194283270e+02,3.118339584323568374e+02
2.348234600554276312e+02,3.177281714292645347e+02
2.364544517820565943e+02,3.358178023278087494e+02
2.380967717380358408e+02,3.080108670497155003e+02
2.397504986048068929e+02,3.032096139670106822e+02
2.414157116103017700e+02,3.053563926912490842e+02
2.430924905327389354e+02,3.231791877056130602e+02
2.447809157044440269e+02,3.012223371820789453e+02
2.464810680157013110e+02,3.120056801952728165e+02
2.481930289186255152e+02,3.559461868002052825e+02
2.499168804310668861e+02,3.251581565378489245e+02
2.516527051405391546e+02,3.136272061020858928e+02
2.534005862081766907e+02,3.311321496274867400e+02
2.551606073727186299e+02,3.567214725397480493e+02
2.569328529545196602e+02,3.623719338073345853e+02
2.587174078595924129e+02,3.460673017640020248e+02
2.605143575836711420e+02,3.253696378422837938e+02
2.623237882163123800e+02,3.486668961175037680e+02
2.641457864450148350e+02,3.440150705118404630e+02
2.659804395593758386e+02,3.635793902702159244e+02
2.678278354552717815e+02,3.656530508891067370e+02
2.696880626390692441e+02,3.427484716384067838e+02
2.715612102318658003e+02,3.353062164595826857e+02
2.734473679737579914e+02,3.648819736357866645e+02
2.753466262281439185e+02,3.617247747721249880e+02
2.772590759860481171e+02,3.446629386574761611e+02
2.791848088704854831e+02,3.565293439022484563e+02
2.811239171408464017e+02,3.512419450358166273e+02
2.830764936973200179e+02,3.672405929448098618e+02
2.850426320853434845e+02,3.717069586507665235e+02
2.870224265000837818e+02,3.512493242950994841e+02
2.890159717909511414e+02,3.590569521665473189e+02
2.910233634661412339e+02,3.381904490790579416e+02
2.930446976972144171e+02,3.504775625627092950e+02
2.950800713236988599e+02,3.559224111009749549e+02
2.971295818577333989e+02,3.445738677414018980e+02
2.991933274887376228e+02,3.530097687544985661e+02
3.012714070881164048e+02,3.392959168036844062e+02
3.033639202139968916e+02,3.477402153420687796e+02
3.054709671159968138e+02,3.299474564861025669e+02
3.075926487400304836e+02,3.611000795750487100e+02
3.097290667331406553e+02,3.345524832897233978e+02
3.118803234483730193e+02,3.533361676882421420e+02
3.140465219496752525e+02,3.553754650679708220e+02
3.162277660168379612e+02,3.328310592033604962e+02
